,ImageID,Int1,Uni1,Int2,Uni2
10841,CHUS-050_169_ax_bg,0,0,0,0
10842,CHUS-050_170_ax_bg,0,0,0,0
10843,CHUS-050_171_ax_bg,0,0,0,0
10844,CHUS-050_172_ax_bg,0,0,0,0
10845,CHUS-050_173_ax_bg,0,0,0,0
10846,CHUS-050_174_ax_bg,0,0,0,0
10847,CHUS-050_175_ax_bg,0,0,0,0
10848,CHUS-050_176_ax_bg,0,0,0,0
10849,CHUS-050_177_ax_bg,0,0,0,0
10850,CHUS-050_178_ax_bg,0,0,0,0
10851,CHUS-050_179_ax_bg,0,0,0,0
10852,CHUS-050_180_ax_bg,0,0,0,0
10853,CHUS-050_181_ax_bg,0,0,0,0
10854,CHUS-050_182_ax_bg,0,0,0,0
10855,CHUS-050_183_ax_bg,0,0,0,0
10856,CHUS-050_184_ax_bg,0,0,0,0
10857,CHUS-050_185_ax_bg,0,0,0,0
10858,CHUS-050_186_ax_bg,0,0,0,0
10859,CHUS-050_187_ax_bg,0,0,0,0
10860,CHUS-050_188_ax_bg,0,0,0,0
10861,CHUS-050_189_ax_bg,0,0,0,0
10862,CHUS-050_190_ax_bg,0,0,0,0
10863,CHUS-050_191_ax_bg,0,0,0,0
10864,CHUS-050_192_ax_bg,0,0,0,0
10865,CHUS-050_193_ax_bg,0,0,0,0
10866,CHUS-050_194_ax_bg,0,0,0,0
10867,CHUS-050_195_ax_bg,0,0,0,0
10868,CHUS-050_196_ax_bg,0,0,0,0
10869,CHUS-050_197_ax_bg,0,0,0,0
10870,CHUS-050_198_ax_bg,0,0,0,0
10871,CHUS-050_199_ax_bg,0,0,0,0
10872,CHUS-050_200_ax_bg,0,0,0,0
10873,CHUS-050_206_ax_bg,0,0,0,0
10874,CHUS-050_207_ax_bg,0,0,0,0
10875,CHUS-050_208_ax_bg,0,0,0,0
10876,CHUS-050_209_ax_bg,0,0,0,0
10877,CHUS-050_210_ax_bg,0,0,0,0
10878,CHUS-050_211_ax_bg,0,0,0,0
10879,CHUS-050_212_ax_bg,0,0,0,0
10880,CHUS-050_213_ax_bg,0,0,0,0
10881,CHUS-050_214_ax_bg,0,0,0,0
10882,CHUS-050_215_ax_bg,0,0,0,0
10883,CHUS-050_216_ax_bg,0,0,0,0
10884,CHUS-050_217_ax_bg,0,0,0,0
10885,CHUS-050_218_ax_bg,0,0,0,0
10886,CHUS-050_219_ax_bg,0,0,0,0
10887,CHUS-050_220_ax_bg,0,0,0,0
10888,CHUS-050_221_ax_bg,0,0,0,0
10889,CHUS-050_222_ax_bg,0,0,0,0
10890,CHUS-050_223_ax_bg,0,0,0,0
10891,CHUS-050_224_ax_bg,0,0,0,0
10892,CHUS-050_225_ax_bg,0,0,0,0
10893,CHUS-050_226_ax_bg,0,0,0,0
10894,CHUS-050_227_ax_bg,0,0,0,0
10895,CHUS-050_228_ax_bg,0,0,0,0
10896,CHUS-050_229_ax_bg,0,0,0,0
10897,CHUS-050_230_ax_bg,0,0,0,0
10898,CHUS-050_231_ax_bg,0,0,0,0
10899,CHUS-050_232_ax_bg,0,0,0,0
10900,CHUS-050_233_ax_bg,0,0,0,0
10901,CHUS-050_234_ax_bg,0,0,0,0
10902,CHUS-050_235_ax_bg,0,0,0,0
10903,CHUS-050_236_ax_bg,0,0,0,0
10904,CHUS-050_237_ax_bg,0,0,0,0
10905,CHUS-050_238_ax_bg,0,0,0,0
10906,CHUS-050_239_ax_bg,0,0,0,0
10907,CHUS-050_240_ax_bg,0,0,0,0
10908,CHUS-050_241_ax_bg,0,0,0,0
10909,CHUS-050_242_ax_bg,0,0,0,0
10910,CHUS-050_243_ax_bg,0,0,0,0
10911,CHUS-050_244_ax_bg,0,0,0,0
10912,CHUS-050_245_ax_bg,0,0,0,0
10913,CHUS-050_246_ax_bg,0,0,0,0
10914,CHUS-050_247_ax_bg,0,0,0,0
10915,CHUS-050_248_ax_bg,0,0,0,0
10916,CHUS-050_249_ax_bg,0,0,0,0
10917,CHUS-050_250_ax_bg,0,0,0,0
10918,CHUS-050_251_ax_bg,0,0,0,0
10919,CHUS-050_252_ax_bg,0,0,0,0
10920,CHUS-050_253_ax_bg,0,0,0,0
10921,CHUS-050_254_ax_bg,0,0,0,0
10922,CHUS-066_000_ax_bg,0,0,0,0
10923,CHUS-066_001_ax_bg,0,0,0,0
10924,CHUS-066_002_ax_bg,0,0,0,0
10925,CHUS-066_003_ax_bg,0,0,0,0
10926,CHUS-066_004_ax_bg,0,0,0,0
10927,CHUS-066_005_ax_bg,0,0,0,0
10928,CHUS-066_006_ax_bg,0,0,0,0
10929,CHUS-066_007_ax_bg,0,0,0,0
10930,CHUS-066_008_ax_bg,0,0,0,0
10931,CHUS-066_009_ax_bg,0,0,0,0
10932,CHUS-066_010_ax_bg,0,0,0,0
10933,CHUS-066_011_ax_bg,0,0,0,0
10934,CHUS-066_012_ax_bg,0,0,0,0
10935,CHUS-066_013_ax_bg,0,0,0,0
10936,CHUS-066_014_ax_bg,0,0,0,0
10937,CHUS-066_015_ax_bg,0,0,0,0
10938,CHUS-066_016_ax_bg,0,0,0,0
10939,CHUS-066_017_ax_bg,0,0,0,0
10940,CHUS-066_018_ax_bg,0,0,0,0
10941,CHUS-066_019_ax_bg,0,0,0,0
10942,CHUS-066_020_ax_bg,0,0,0,0
10943,CHUS-066_021_ax_bg,0,0,0,0
10944,CHUS-066_022_ax_bg,0,0,0,0
10945,CHUS-066_023_ax_bg,0,0,0,0
10946,CHUS-066_024_ax_bg,0,0,0,0
10947,CHUS-066_025_ax_bg,0,0,0,0
10948,CHUS-066_026_ax_bg,0,0,0,0
10949,CHUS-066_027_ax_bg,0,0,0,0
10950,CHUS-066_028_ax_bg,0,0,0,0
10951,CHUS-066_029_ax_bg,0,0,0,0
10952,CHUS-066_030_ax_bg,0,0,0,0
10953,CHUS-066_031_ax_bg,0,0,0,0
10954,CHUS-066_032_ax_bg,0,0,0,0
10955,CHUS-066_033_ax_bg,0,0,0,0
10956,CHUS-066_034_ax_bg,0,0,0,0
10957,CHUS-066_035_ax_bg,0,0,0,0
10958,CHUS-066_036_ax_bg,0,0,0,0
10959,CHUS-066_037_ax_bg,0,0,0,0
10960,CHUS-066_038_ax_bg,0,0,0,0
10961,CHUS-066_039_ax_bg,0,0,0,0
10962,CHUS-066_040_ax_bg,0,0,0,0
10963,CHUS-066_041_ax_bg,0,0,0,0
10964,CHUS-066_042_ax_bg,0,0,0,0
10965,CHUS-066_043_ax_bg,0,0,0,0
10966,CHUS-066_044_ax_bg,0,0,0,0
10967,CHUS-066_045_ax_bg,0,0,0,0
10968,CHUS-066_046_ax_bg,0,0,0,0
10969,CHUS-066_047_ax_bg,0,0,0,0
10970,CHUS-066_048_ax_bg,0,0,0,0
10971,CHUS-066_049_ax_bg,0,0,0,0
10972,CHUS-066_050_ax_bg,0,0,0,0
10973,CHUS-066_051_ax_bg,0,0,0,0
10974,CHUS-066_052_ax_bg,0,0,0,0
10975,CHUS-066_053_ax_bg,0,0,0,0
10976,CHUS-066_054_ax_bg,0,0,0,0
10977,CHUS-066_055_ax_bg,0,0,0,0
10978,CHUS-066_056_ax_bg,0,0,0,0
10979,CHUS-066_057_ax_bg,0,0,0,0
10980,CHUS-066_058_ax_bg,0,0,0,0
10981,CHUS-066_059_ax_bg,0,0,0,0
10982,CHUS-066_060_ax_bg,0,0,0,0
10983,CHUS-066_061_ax_bg,0,0,0,0
10984,CHUS-066_062_ax_bg,0,0,0,0
10985,CHUS-066_063_ax_bg,0,0,0,0
10986,CHUS-066_064_ax_bg,0,0,0,0
10987,CHUS-066_065_ax_bg,0,0,0,0
10988,CHUS-066_066_ax_bg,0,0,0,0
10989,CHUS-066_067_ax_bg,0,0,0,0
10990,CHUS-066_068_ax_bg,0,0,0,0
10991,CHUS-066_069_ax_bg,0,0,0,0
10992,CHUS-066_070_ax_bg,0,0,0,0
10993,CHUS-066_071_ax_bg,0,0,0,0
10994,CHUS-066_072_ax_bg,0,0,0,0
10995,CHUS-066_073_ax_bg,0,0,0,0
10996,CHUS-066_074_ax_bg,0,0,0,0
10997,CHUS-066_075_ax_bg,0,0,0,0
10998,CHUS-066_076_ax_bg,0,0,0,0
10999,CHUS-066_077_ax_bg,0,0,0,0
11000,CHUS-066_078_ax_bg,0,0,0,0
11001,CHUS-066_079_ax_bg,0,0,0,0
11002,CHUS-066_080_ax_bg,0,0,0,0
11003,CHUS-066_081_ax_bg,0,0,0,0
11004,CHUS-066_082_ax_bg,0,0,0,0
11005,CHUS-066_083_ax_bg,0,0,0,0
11006,CHUS-066_084_ax_bg,0,0,0,0
11007,CHUS-066_085_ax_bg,0,0,0,0
11008,CHUS-066_086_ax_bg,0,0,0,0
11009,CHUS-066_087_ax_bg,0,0,0,0
11010,CHUS-066_088_ax_bg,0,0,0,0
11011,CHUS-066_089_ax_bg,0,0,0,0
11012,CHUS-066_090_ax_bg,0,0,0,0
11013,CHUS-066_091_ax_bg,0,0,0,0
11014,CHUS-066_092_ax_bg,0,0,0,0
11015,CHUS-066_093_ax_bg,0,0,0,0
11016,CHUS-066_094_ax_bg,0,0,0,0
11017,CHUS-066_095_ax_bg,0,0,0,0
11018,CHUS-066_096_ax_bg,0,0,0,0
11019,CHUS-066_097_ax_bg,0,0,0,0
11020,CHUS-066_098_ax_bg,0,0,0,0
11021,CHUS-066_099_ax_bg,0,0,0,0
11022,CHUS-066_100_ax_bg,0,0,0,0
11023,CHUS-066_101_ax_bg,0,0,0,0
11024,CHUS-066_102_ax_bg,0,0,0,0
11025,CHUS-066_103_ax_bg,0,0,0,0
11026,CHUS-066_104_ax_bg,0,0,0,0
11027,CHUS-066_105_ax_bg,0,0,0,0
11028,CHUS-066_106_ax_bg,0,0,0,0
11029,CHUS-066_107_ax_bg,0,0,0,0
11030,CHUS-066_108_ax_bg,0,0,0,0
11031,CHUS-066_109_ax_bg,0,0,0,0
11032,CHUS-066_110_ax_bg,0,0,0,0
11033,CHUS-066_111_ax_bg,0,0,0,0
11034,CHUS-066_112_ax_bg,0,0,0,0
11035,CHUS-066_113_ax_bg,0,0,0,0
11036,CHUS-066_114_ax_bg,0,0,0,0
11037,CHUS-066_115_ax_bg,0,0,0,0
11038,CHUS-066_116_ax_bg,0,0,0,0
11039,CHUS-066_117_ax_bg,0,0,0,0
11040,CHUS-066_118_ax_bg,0,0,0,0
11041,CHUS-066_119_ax_bg,0,0,0,0
11042,CHUS-066_120_ax_bg,0,0,0,0
11043,CHUS-066_121_ax_bg,0,0,0,0
11044,CHUS-066_122_ax_bg,0,0,0,0
11045,CHUS-066_123_ax_bg,0,0,0,0
11046,CHUS-066_124_ax_bg,0,0,0,0
11047,CHUS-066_125_ax_bg,0,0,0,0
11048,CHUS-066_126_ax_bg,0,0,0,0
11049,CHUS-066_127_ax_bg,0,0,0,0
11050,CHUS-066_128_ax_bg,0,0,0,0
11051,CHUS-066_129_ax_bg,0,0,0,0
11052,CHUS-066_130_ax_bg,0,0,0,0
11053,CHUS-066_131_ax_bg,0,0,0,0
11054,CHUS-066_132_ax_bg,0,0,0,0
11055,CHUS-066_133_ax_bg,0,0,0,0
11056,CHUS-066_134_ax_bg,0,0,0,0
11057,CHUS-066_135_ax_bg,0,0,0,0
11058,CHUS-066_136_ax_bg,0,0,0,0
11059,CHUS-066_137_ax_bg,0,0,0,0
11060,CHUS-066_138_ax_bg,0,0,0,0
11061,CHUS-066_139_ax_bg,0,0,0,0
11062,CHUS-066_140_ax_bg,0,0,0,0
11063,CHUS-066_141_ax_bg,0,0,0,0
11064,CHUS-066_142_ax_bg,0,0,0,0
11065,CHUS-066_143_ax_bg,0,0,0,0
11066,CHUS-066_144_ax_bg,0,0,0,0
11067,CHUS-066_145_ax_bg,0,0,0,0
11068,CHUS-066_146_ax_bg,0,0,0,0
11069,CHUS-066_147_ax_bg,0,0,0,0
11070,CHUS-066_148_ax_bg,0,0,0,0
11071,CHUS-066_149_ax_bg,0,0,0,0
11072,CHUS-066_150_ax_bg,0,0,0,0
11073,CHUS-066_151_ax_bg,0,0,0,0
11074,CHUS-066_152_ax_bg,0,0,0,0
11075,CHUS-066_153_ax_bg,0,0,0,0
11076,CHUS-066_154_ax_bg,0,0,0,0
11077,CHUS-066_155_ax_bg,0,0,0,0
11078,CHUS-066_156_ax_bg,0,0,0,0
11079,CHUS-066_157_ax_bg,0,0,0,0
11080,CHUS-066_158_ax_bg,0,0,0,0
11081,CHUS-066_159_ax_bg,0,0,0,0
11082,CHUS-066_160_ax_bg,0,0,0,0
11083,CHUS-066_161_ax_bg,0,0,0,0
11084,CHUS-066_162_ax_bg,0,0,0,0
11085,CHUS-066_163_ax_bg,0,0,0,0
11086,CHUS-066_164_ax_bg,0,0,0,0
11087,CHUS-066_165_ax_bg,0,0,0,0
11088,CHUS-066_166_ax_bg,0,0,0,0
11089,CHUS-066_167_ax_bg,0,0,0,0
11090,CHUS-066_168_ax_bg,0,0,0,0
11091,CHUS-066_169_ax_bg,0,0,0,0
11092,CHUS-066_170_ax_bg,0,0,0,0
11093,CHUS-066_171_ax_bg,0,0,0,0
11094,CHUS-066_172_ax_bg,0,0,0,0
11095,CHUS-066_173_ax_bg,0,0,0,0
11096,CHUS-066_174_ax_bg,0,0,0,0
11097,CHUS-066_175_ax_bg,0,0,0,0
11098,CHUS-066_176_ax_bg,0,0,0,0
11099,CHUS-066_177_ax_bg,0,0,0,0
11100,CHUS-066_178_ax_bg,0,0,0,0
11101,CHUS-066_179_ax_bg,0,0,0,0
11102,CHUS-066_180_ax_bg,0,0,0,0
11103,CHUS-066_181_ax_bg,0,0,0,0
11104,CHUS-066_182_ax_bg,0,0,0,0
11105,CHUS-066_183_ax_bg,0,0,0,0
11106,CHUS-066_184_ax_bg,0,0,0,0
11107,CHUS-066_185_ax_bg,0,0,0,0
11108,CHUS-066_186_ax_bg,0,0,0,0
11109,CHUS-066_187_ax_bg,0,0,0,0
11110,CHUS-066_188_ax_bg,0,0,0,0
11111,CHUS-066_189_ax_bg,0,0,0,0
11112,CHUS-066_190_ax_bg,0,0,0,0
11113,CHUS-066_191_ax_bg,0,0,0,0
11114,CHUS-066_192_ax_bg,0,0,0,0
11115,CHUS-066_193_ax_bg,0,0,0,0
11116,CHUS-066_194_ax_bg,0,0,0,0
11117,CHUS-066_207_ax_bg,0,8,0,0
11118,CHUS-066_213_ax_bg,0,0,0,0
11119,CHUS-066_214_ax_bg,0,0,0,0
11120,CHUS-066_215_ax_bg,0,0,0,0
11121,CHUS-066_216_ax_bg,0,0,0,0
11122,CHUS-066_217_ax_bg,0,0,0,0
11123,CHUS-066_218_ax_bg,0,0,0,0
11124,CHUS-066_219_ax_bg,0,0,0,0
11125,CHUS-066_220_ax_bg,0,0,0,0
11126,CHUS-066_221_ax_bg,0,0,0,0
11127,CHUS-066_222_ax_bg,0,0,0,0
11128,CHUS-066_223_ax_bg,0,0,0,0
11129,CHUS-066_224_ax_bg,0,0,0,0
11130,CHUS-066_225_ax_bg,0,0,0,0
11131,CHUS-066_226_ax_bg,0,0,0,0
11132,CHUS-066_227_ax_bg,0,0,0,0
11133,CHUS-066_228_ax_bg,0,0,0,0
11134,CHUS-066_229_ax_bg,0,0,0,0
11135,CHUS-066_230_ax_bg,0,0,0,0
11136,CHUS-066_231_ax_bg,0,0,0,0
11137,CHUS-066_232_ax_bg,0,0,0,0
11138,CHUS-066_233_ax_bg,0,0,0,0
11139,CHUS-066_234_ax_bg,0,0,0,0
11140,CHUS-066_235_ax_bg,0,0,0,0
11141,CHUS-066_236_ax_bg,0,0,0,0
11142,CHUS-066_237_ax_bg,0,0,0,0
11143,CHUS-066_238_ax_bg,0,0,0,0
11144,CHUS-066_239_ax_bg,0,0,0,0
11145,CHUS-066_240_ax_bg,0,0,0,0
11146,CHUS-066_241_ax_bg,0,0,0,0
11147,CHUS-066_242_ax_bg,0,0,0,0
11148,CHUS-066_243_ax_bg,0,0,0,0
11149,CHUS-066_244_ax_bg,0,0,0,0
11150,CHUS-066_245_ax_bg,0,0,0,0
11151,CHUS-066_246_ax_bg,0,0,0,0
11152,CHUS-066_247_ax_bg,0,0,0,0
11153,CHUS-066_248_ax_bg,0,0,0,0
11154,CHUS-066_249_ax_bg,0,0,0,0
11155,CHUS-066_250_ax_bg,0,0,0,0
11156,CHUS-066_251_ax_bg,0,0,0,0
11157,CHUS-066_252_ax_bg,0,0,0,0
11158,CHUS-066_253_ax_bg,0,0,0,0
11159,CHUS-066_254_ax_bg,0,0,0,0
11160,CHUS-067_000_ax_bg,0,0,0,0
11161,CHUS-067_001_ax_bg,0,0,0,0
11162,CHUS-067_002_ax_bg,0,0,0,0
11163,CHUS-067_003_ax_bg,0,0,0,0
11164,CHUS-067_004_ax_bg,0,0,0,0
11165,CHUS-067_005_ax_bg,0,0,0,0
11166,CHUS-067_006_ax_bg,0,0,0,0
11167,CHUS-067_007_ax_bg,0,0,0,0
11168,CHUS-067_008_ax_bg,0,0,0,0
11169,CHUS-067_009_ax_bg,0,0,0,0
11170,CHUS-067_010_ax_bg,0,0,0,0
11171,CHUS-067_011_ax_bg,0,0,0,0
11172,CHUS-067_012_ax_bg,0,0,0,0
11173,CHUS-067_013_ax_bg,0,0,0,0
11174,CHUS-067_014_ax_bg,0,0,0,0
11175,CHUS-067_015_ax_bg,0,0,0,0
11176,CHUS-067_016_ax_bg,0,0,0,0
11177,CHUS-067_017_ax_bg,0,0,0,0
11178,CHUS-067_018_ax_bg,0,0,0,0
11179,CHUS-067_019_ax_bg,0,0,0,0
11180,CHUS-067_020_ax_bg,0,0,0,0
11181,CHUS-067_021_ax_bg,0,0,0,0
11182,CHUS-067_022_ax_bg,0,0,0,0
11183,CHUS-067_023_ax_bg,0,0,0,0
11184,CHUS-067_024_ax_bg,0,0,0,0
11185,CHUS-067_025_ax_bg,0,0,0,0
11186,CHUS-067_026_ax_bg,0,0,0,0
11187,CHUS-067_027_ax_bg,0,0,0,0
11188,CHUS-067_028_ax_bg,0,0,0,0
11189,CHUS-067_029_ax_bg,0,0,0,0
11190,CHUS-067_030_ax_bg,0,0,0,0
11191,CHUS-067_031_ax_bg,0,0,0,0
11192,CHUS-067_032_ax_bg,0,0,0,0
11193,CHUS-067_033_ax_bg,0,0,0,0
11194,CHUS-067_034_ax_bg,0,0,0,0
11195,CHUS-067_035_ax_bg,0,0,0,0
11196,CHUS-067_036_ax_bg,0,0,0,0
11197,CHUS-067_037_ax_bg,0,0,0,0
11198,CHUS-067_038_ax_bg,0,0,0,0
11199,CHUS-067_039_ax_bg,0,0,0,0
11200,CHUS-067_040_ax_bg,0,0,0,0
11201,CHUS-067_041_ax_bg,0,0,0,0
11202,CHUS-067_042_ax_bg,0,0,0,0
11203,CHUS-067_043_ax_bg,0,0,0,0
11204,CHUS-067_044_ax_bg,0,0,0,0
11205,CHUS-067_045_ax_bg,0,0,0,0
11206,CHUS-067_046_ax_bg,0,0,0,0
11207,CHUS-067_047_ax_bg,0,0,0,0
11208,CHUS-067_048_ax_bg,0,0,0,0
11209,CHUS-067_049_ax_bg,0,0,0,0
11210,CHUS-067_050_ax_bg,0,0,0,0
11211,CHUS-067_051_ax_bg,0,0,0,0
11212,CHUS-067_052_ax_bg,0,0,0,0
11213,CHUS-067_053_ax_bg,0,0,0,0
11214,CHUS-067_054_ax_bg,0,0,0,0
11215,CHUS-067_055_ax_bg,0,0,0,0
11216,CHUS-067_056_ax_bg,0,0,0,0
11217,CHUS-067_057_ax_bg,0,0,0,0
11218,CHUS-067_058_ax_bg,0,0,0,0
11219,CHUS-067_059_ax_bg,0,0,0,0
11220,CHUS-067_060_ax_bg,0,0,0,0
11221,CHUS-067_061_ax_bg,0,0,0,0
11222,CHUS-067_062_ax_bg,0,0,0,0
11223,CHUS-067_063_ax_bg,0,0,0,0
11224,CHUS-067_064_ax_bg,0,0,0,0
11225,CHUS-067_065_ax_bg,0,0,0,0
11226,CHUS-067_066_ax_bg,0,0,0,0
11227,CHUS-067_067_ax_bg,0,0,0,0
11228,CHUS-067_068_ax_bg,0,0,0,0
11229,CHUS-067_069_ax_bg,0,0,0,0
11230,CHUS-067_070_ax_bg,0,0,0,0
11231,CHUS-067_071_ax_bg,0,0,0,0
11232,CHUS-067_072_ax_bg,0,0,0,0
11233,CHUS-067_073_ax_bg,0,0,0,0
11234,CHUS-067_074_ax_bg,0,0,0,0
11235,CHUS-067_075_ax_bg,0,0,0,0
11236,CHUS-067_076_ax_bg,0,0,0,0
11237,CHUS-067_077_ax_bg,0,0,0,0
11238,CHUS-067_078_ax_bg,0,0,0,0
11239,CHUS-067_079_ax_bg,0,0,0,0
11240,CHUS-067_080_ax_bg,0,0,0,0
11241,CHUS-067_081_ax_bg,0,0,0,0
11242,CHUS-067_082_ax_bg,0,0,0,0
11243,CHUS-067_083_ax_bg,0,0,0,0
11244,CHUS-067_084_ax_bg,0,0,0,0
11245,CHUS-067_085_ax_bg,0,0,0,0
11246,CHUS-067_086_ax_bg,0,0,0,0
11247,CHUS-067_087_ax_bg,0,0,0,0
11248,CHUS-067_088_ax_bg,0,0,0,0
11249,CHUS-067_089_ax_bg,0,0,0,0
11250,CHUS-067_090_ax_bg,0,0,0,0
11251,CHUS-067_091_ax_bg,0,0,0,0
11252,CHUS-067_092_ax_bg,0,0,0,0
11253,CHUS-067_093_ax_bg,0,0,0,0
11254,CHUS-067_094_ax_bg,0,0,0,0
11255,CHUS-067_095_ax_bg,0,0,0,0
11256,CHUS-067_096_ax_bg,0,0,0,0
11257,CHUS-067_097_ax_bg,0,0,0,0
11258,CHUS-067_098_ax_bg,0,0,0,0
11259,CHUS-067_099_ax_bg,0,0,0,0
11260,CHUS-067_100_ax_bg,0,0,0,0
11261,CHUS-067_101_ax_bg,0,0,0,0
11262,CHUS-067_102_ax_bg,0,0,0,0
11263,CHUS-067_103_ax_bg,0,0,0,0
11264,CHUS-067_104_ax_bg,0,0,0,0
11265,CHUS-067_105_ax_bg,0,0,0,0
11266,CHUS-067_106_ax_bg,0,0,0,0
11267,CHUS-067_107_ax_bg,0,0,0,0
11268,CHUS-067_108_ax_bg,0,0,0,0
11269,CHUS-067_109_ax_bg,0,0,0,0
11270,CHUS-067_110_ax_bg,0,0,0,0
11271,CHUS-067_111_ax_bg,0,0,0,0
11272,CHUS-067_112_ax_bg,0,0,0,0
11273,CHUS-067_113_ax_bg,0,0,0,0
11274,CHUS-067_114_ax_bg,0,0,0,0
11275,CHUS-067_115_ax_bg,0,0,0,0
11276,CHUS-067_116_ax_bg,0,0,0,0
11277,CHUS-067_117_ax_bg,0,0,0,0
11278,CHUS-067_118_ax_bg,0,0,0,0
11279,CHUS-067_119_ax_bg,0,0,0,0
11280,CHUS-067_120_ax_bg,0,0,0,0
11281,CHUS-067_121_ax_bg,0,0,0,0
11282,CHUS-067_122_ax_bg,0,0,0,0
11283,CHUS-067_123_ax_bg,0,0,0,0
11284,CHUS-067_124_ax_bg,0,0,0,0
11285,CHUS-067_125_ax_bg,0,0,0,0
11286,CHUS-067_126_ax_bg,0,0,0,0
11287,CHUS-067_127_ax_bg,0,0,0,0
11288,CHUS-067_128_ax_bg,0,0,0,0
11289,CHUS-067_129_ax_bg,0,0,0,0
11290,CHUS-067_130_ax_bg,0,0,0,0
11291,CHUS-067_131_ax_bg,0,0,0,0
11292,CHUS-067_132_ax_bg,0,0,0,0
11293,CHUS-067_133_ax_bg,0,0,0,0
11294,CHUS-067_134_ax_bg,0,0,0,0
11295,CHUS-067_135_ax_bg,0,0,0,0
11296,CHUS-067_136_ax_bg,0,0,0,0
11297,CHUS-067_137_ax_bg,0,0,0,0
11298,CHUS-067_138_ax_bg,0,0,0,0
11299,CHUS-067_139_ax_bg,0,0,0,0
11300,CHUS-067_140_ax_bg,0,0,0,0
11301,CHUS-067_141_ax_bg,0,0,0,0
11302,CHUS-067_142_ax_bg,0,0,0,0
11303,CHUS-067_143_ax_bg,0,0,0,0
11304,CHUS-067_144_ax_bg,0,0,0,0
11305,CHUS-067_145_ax_bg,0,0,0,0
11306,CHUS-067_146_ax_bg,0,0,0,0
11307,CHUS-067_147_ax_bg,0,0,0,0
11308,CHUS-067_148_ax_bg,0,0,0,0
11309,CHUS-067_149_ax_bg,0,0,0,0
11310,CHUS-067_150_ax_bg,0,0,0,0
11311,CHUS-067_151_ax_bg,0,0,0,0
11312,CHUS-067_152_ax_bg,0,0,0,0
11313,CHUS-067_153_ax_bg,0,0,0,0
11314,CHUS-067_154_ax_bg,0,0,0,0
11315,CHUS-067_155_ax_bg,0,0,0,0
11316,CHUS-067_156_ax_bg,0,0,0,0
11317,CHUS-067_157_ax_bg,0,0,0,0
11318,CHUS-067_158_ax_bg,0,0,0,0
11319,CHUS-067_159_ax_bg,0,0,0,0
11320,CHUS-067_160_ax_bg,0,0,0,0
11321,CHUS-067_161_ax_bg,0,0,0,0
11322,CHUS-067_162_ax_bg,0,0,0,0
11323,CHUS-067_163_ax_bg,0,0,0,0
11324,CHUS-067_164_ax_bg,0,0,0,0
11325,CHUS-067_165_ax_bg,0,0,0,0
11326,CHUS-067_166_ax_bg,0,0,0,0
11327,CHUS-067_167_ax_bg,0,0,0,0
11328,CHUS-067_168_ax_bg,0,0,0,0
11329,CHUS-067_169_ax_bg,0,0,0,0
11330,CHUS-067_170_ax_bg,0,0,0,0
11331,CHUS-067_171_ax_bg,0,0,0,0
11332,CHUS-067_172_ax_bg,0,0,0,0
11333,CHUS-067_173_ax_bg,0,0,0,0
11334,CHUS-067_174_ax_bg,0,0,0,0
11335,CHUS-067_175_ax_bg,0,0,0,0
11336,CHUS-067_176_ax_bg,0,0,0,0
11337,CHUS-067_177_ax_bg,0,0,0,0
11338,CHUS-067_178_ax_bg,0,0,0,0
11339,CHUS-067_179_ax_bg,0,0,0,0
11340,CHUS-067_192_ax_bg,0,0,0,0
11341,CHUS-067_193_ax_bg,0,0,0,0
11342,CHUS-067_194_ax_bg,0,0,0,0
11343,CHUS-067_195_ax_bg,0,0,0,0
11344,CHUS-067_196_ax_bg,0,0,0,0
11345,CHUS-067_197_ax_bg,0,0,0,0
11346,CHUS-067_198_ax_bg,0,0,0,0
11347,CHUS-067_199_ax_bg,0,0,0,0
11348,CHUS-067_200_ax_bg,0,0,0,0
11349,CHUS-067_201_ax_bg,0,0,0,0
11350,CHUS-067_202_ax_bg,0,0,0,0
11351,CHUS-067_203_ax_bg,0,0,0,0
11352,CHUS-067_204_ax_bg,0,0,0,0
11353,CHUS-067_205_ax_bg,0,0,0,0
11354,CHUS-067_206_ax_bg,0,0,0,0
11355,CHUS-067_207_ax_bg,0,0,0,0
11356,CHUS-067_208_ax_bg,0,0,0,0
11357,CHUS-067_209_ax_bg,0,0,0,0
11358,CHUS-067_210_ax_bg,0,0,0,0
11359,CHUS-067_211_ax_bg,0,0,0,0
11360,CHUS-067_212_ax_bg,0,0,0,0
11361,CHUS-067_213_ax_bg,0,0,0,0
11362,CHUS-067_214_ax_bg,0,0,0,0
11363,CHUS-067_215_ax_bg,0,0,0,0
11364,CHUS-067_216_ax_bg,0,0,0,0
11365,CHUS-067_217_ax_bg,0,0,0,0
11366,CHUS-067_218_ax_bg,0,0,0,0
11367,CHUS-067_219_ax_bg,0,0,0,0
11368,CHUS-067_220_ax_bg,0,0,0,0
11369,CHUS-067_221_ax_bg,0,0,0,0
11370,CHUS-067_222_ax_bg,0,0,0,0
11371,CHUS-067_223_ax_bg,0,0,0,0
11372,CHUS-067_224_ax_bg,0,0,0,0
11373,CHUS-067_225_ax_bg,0,0,0,0
11374,CHUS-067_226_ax_bg,0,0,0,0
11375,CHUS-067_227_ax_bg,0,0,0,0
11376,CHUS-067_228_ax_bg,0,0,0,0
11377,CHUS-067_229_ax_bg,0,0,0,0
